user_id,recipe_id,tag_score,ingredient_score,hot_score,session_score,label
2,2222,0.3650732768853341,0.0,0.0,0.6667477786540985,0
2,2224,0.857407163554577,0.0,0.0,0.5615321099758148,0
2,177,0.0,0.0,0.0,0.6258765906095505,0
2,1207,0.9836233064611031,0.0,0.0,0.6220657005906105,0
2,184,0.0,0.00022404165791980855,0.0,0.326885923743248,2
2,2235,0.9458011889076516,0.0,0.0,0.4337937980890274,0
2,1212,0.9098360410994543,0.0,0.0,0.5910862907767296,0
2,191,0.48499357528754183,0.0,0.0,0.39609530568122864,0
2,192,0.0,0.00018334453832455767,0.0,0.4393431842327118,0
2,1221,0.9527932136010259,0.0,0.0,0.3213132619857788,0
2,2247,0.8660254037844386,0.0,0.0,0.35018108785152435,0
2,2252,0.0,0.00022404165791980855,0.0,0.5877011269330978,0
2,1229,0.4135992411570454,0.0,0.0,0.40071962028741837,0
2,206,0.39127114501832183,0.0001544153567492393,0.0,0.5449936464428902,0
2,2257,0.40617484461623476,0.0001544153567492393,0.0,0.45163483917713165,0
2,222,0.0,0.0,0.0,0.6623351573944092,0
2,2274,0.0,0.00022404165791980855,0.0,0.4888324439525604,0
2,1250,0.0,0.0,0.0,0.5280133634805679,0
2,228,0.0,0.0,0.0,0.48649499751627445,0
2,229,0.35719153804764486,0.00016774375367471144,0.0,0.3645744025707245,0
2,2277,0.0,0.00022404165791980855,0.0,0.6550550311803818,0
2,230,0.5579171163710015,0.0,0.0,0.439176756888628,0
2,232,0.0,0.0,0.0,0.4201895296573639,0
2,1257,0.0,0.00020182850568062054,0.0,0.5383321084082127,0
2,1258,0.0,0.00022404165791980855,0.0,0.7005007863044739,0
2,1260,0.39937234647240605,0.0,0.0,0.622931458055973,0
2,2288,0.0,0.00022404165791980855,0.0,0.5597007647156715,0
2,2295,0.0,0.00013288051246680227,0.0,0.5198867749422789,0
2,248,0.0,0.00018334453832455767,0.0,0.5196140147745609,0
2,249,0.0,0.0,0.0,0.6495597213506699,0
2,253,0.9155806437853797,0.0,0.0,0.5336780585348606,0
2,265,0.9520034962101174,0.0,0.0,0.34912994503974915,0
2,2315,0.9527932136010259,0.0,0.0,0.5473442152142525,0
2,1292,0.54413074047686,0.0,0.0,0.5442758873105049,0
2,272,1.0425225445831892,0.0,0.0,0.4101884663105011,0
2,2321,0.0,0.00022404165791980855,0.0,0.675323560833931,0
2,276,0.9799461456316185,0.0,0.0,0.5500915944576263,0
2,1302,0.9754446662907275,0.00018334453832455767,0.0,0.33694927394390106,1
2,280,0.9941040655246309,0.0,0.0,0.3640236258506775,0
2,2330,0.9110970781394261,0.0,0.0,0.44601496681571007,0
2,2331,0.4230843756740955,0.00016774375367471144,0.0,0.4988408978097141,0
2,2334,0.0,0.0,0.0,0.6629150956869125,0
2,2342,0.6396021490668313,0.0,0.0,0.4699024111032486,0
2,306,0.0,0.0,0.0,0.3848889395594597,0
2,2357,0.0,0.0002511886431509581,0.0,0.43938950449228287,0
2,2358,0.9496538193175146,0.0,0.0,0.5558454990386963,0
2,311,0.6700771008141332,0.0,0.0,0.45529019460082054,0
2,2359,0.0,0.0,0.0,0.49028415605425835,0
2,2366,0.5167454625767091,0.0,0.0,0.3286893665790558,3
2,1342,0.37685373913098663,0.0,0.0,0.5012653460726142,0
2,1346,0.9269481877668353,0.0,0.0,0.6242721900343895,0
2,1348,0.9215113070261687,0.0,0.0,0.6061306595802307,0
2,1351,0.394980290885945,0.0,0.0,0.5031968778930604,0
2,2378,0.9592313717728653,0.0,0.0,0.41028551757335663,0
2,1354,0.47827591984011386,0.0,0.0,0.4777426850050688,0
2,1358,0.37247945392343007,0.0002850420866935585,0.0,0.5867843702435493,0
2,2383,0.525273931171379,0.0,0.0,0.5828302353620529,0
2,1360,0.0,0.00016774375367471144,0.0,0.5567073449492455,0
2,1363,0.9390584139208118,0.0,0.0,0.5226868074387312,0
2,1364,0.38517607209437615,0.00022404165791980855,0.0,0.5016158735379577,0
2,343,0.34364861885846787,0.00022404165791980855,0.0,0.34249716997146606,0
2,1369,0.47027963408204876,0.0,0.0,0.49702607304789126,2
2,349,0.9085836829475371,0.0,0.0,0.3471391946077347,0
2,1375,0.37685373913098663,0.00018334453832455767,0.0,0.5887378752231598,0
2,352,0.4130037043481006,0.0,0.0,0.42633989453315735,0
2,1379,0.8750949693398691,0.0,0.0,0.6516814082860947,0
2,2404,0.9990574030435153,0.0,0.0,0.41743579506874084,0
2,357,0.0,0.0002850420866935585,0.0,0.5043447697535157,0
2,2406,0.4224175739556564,0.0,0.0,0.6437960714101791,0
2,2407,0.9175363273593785,0.0,0.0,0.3951505795121193,0
2,2408,0.9527932136010259,0.0,0.0,0.479897553101182,0
2,360,0.35548922651451664,0.0,0.0,0.41619741916656494,0
2,2412,0.9931280171554473,0.0,0.0,0.555389616638422,0
2,1400,0.0,0.0002511886431509581,0.0,0.5040911920368671,0
2,1402,0.0,0.0002850420866935585,0.0,0.3887763246893883,0
2,386,0.0,0.0,0.0,0.4989502696553245,0
2,2440,0.9332614800712051,0.00022404165791980855,0.0,0.4904169887304306,1
2,2441,0.9854880035625377,0.0002850420866935585,0.0,0.3876049742102623,1
2,394,0.0,0.00022404165791980855,0.0,0.523465521633625,0
2,397,0.0,0.00016774375367471144,0.0,0.4041684716939926,0
2,398,0.4731631513518858,0.0,0.0,0.4413532428443432,0
2,2447,0.9215113070261687,0.0,0.0,0.564995564520359,0
2,399,0.40509025591234776,0.0,0.0,0.5828100964426994,0
2,1421,0.36224669051898317,0.0,0.0,0.5218926407396793,0
2,1423,0.9535862173781984,0.0,0.0,0.5360348410904408,0
2,403,0.91688211209332,0.0,0.0,0.5860428363084793,0
2,2453,0.34317689692460085,0.0,0.0,0.5485176220536232,0
2,406,0.5213971058594205,0.00020182850568062054,0.0,0.43291519582271576,0
2,2455,0.911730885185746,0.0,0.0,0.6020657047629356,0
2,408,0.39264164286432307,0.0,0.0,0.529212336987257,0
2,1429,0.9527932136010259,0.0,0.0,0.5034924796782434,0
2,1433,0.0,0.0,0.0,0.3679451495409012,0
2,2461,0.0,0.00022404165791980855,0.0,0.5365882813930511,0
2,1437,0.36768110888156147,0.0,0.0,0.5124788135290146,0
2,415,0.0,0.0,0.0,0.35964882373809814,0
2,417,0.9946705373503142,0.0,0.0,0.4687335565686226,0
2,418,0.9504338231120234,0.0,0.0,0.35789741575717926,0
2,1445,0.4776599804814375,0.00016774375367471144,0.0,0.623427577316761,0
2,422,0.6356979861225325,0.0,0.0,0.5479853376746178,0
2,1450,0.373549295827016,0.0,0.0,0.6673239171504974,0
2,428,0.5367336209415392,0.0,0.0,0.5572498105466366,0
2,1452,0.0,0.0,0.0,0.46350346878170967,0
2,2478,0.836350439052205,0.0,0.0,0.49791710637509823,0
2,1457,0.9763367062409176,0.0,0.0,0.5924410298466682,0
2,434,0.9836233064611031,0.0,0.0,0.5614369176328182,0
2,438,0.0,0.000328315975550471,0.0,0.5324186608195305,0
2,1462,0.960875304747117,0.000328315975550471,0.0,0.458869356662035,1
2,2488,1.0425225445831892,0.0,0.0,0.42469998449087143,0
2,1465,0.3696995622487631,0.0,0.0,0.4672279879450798,0
2,2490,0.9960706509325639,0.0,0.0,0.6162736117839813,0
2,2492,0.9450399800907339,0.0,0.0,0.43770700320601463,2
2,1482,0.5242911879878268,0.00018334453832455767,0.0,0.5206658784300089,0
2,460,0.9162302225151798,0.0,0.0,0.508094510063529,0
2,1487,0.3446018835454667,0.0,0.0,0.46325137466192245,0
2,467,0.38393020325066135,0.000328315975550471,0.0,0.46839746460318565,0
2,468,0.352202378533271,0.0001544153567492393,0.0,0.451672226190567,0
2,2520,0.0,0.0002850420866935585,0.0,0.3815443068742752,2
2,1496,0.3803097132206534,0.0,0.0,0.3793090805411339,0
2,1497,0.5262659543458028,0.0,0.0,0.6534671187400818,0
2,476,0.3899242364099522,0.0,0.0,0.6453118771314621,0
2,2526,0.0,0.0,0.0,0.5351875722408295,0
2,2528,0.9073398967562674,0.0,0.0,0.5342333242297173,0
2,1505,0.41980185950909077,0.0,0.0,0.499180999584496,0
2,2534,0.9527932136010259,0.0,0.0,0.4300285875797272,0
2,486,0.39356878424849795,0.0001544153567492393,0.0,0.6077722311019897,0
2,1512,0.0,0.00016774375367471144,0.0,0.5003677777713165,0
2,490,0.6109630536589741,0.00014290782872728954,0.0,0.6422623842954636,0
2,492,0.0,0.00020182850568062054,0.0,0.5686373189091682,0
2,1516,0.35719153804764486,0.0,0.0,0.5714792534708977,0
2,1520,1.0501050262578775,0.0,0.0,0.4101087376475334,2
2,1522,0.5508084404840388,0.0,0.0,0.44921770319342613,0
2,1535,0.8803447246991195,0.0,0.0,0.8084364831447601,0
2,512,0.8750949693398691,0.0,0.0,0.5477049089968204,3
2,2561,0.0,0.0,0.0,0.4626792147755623,0
2,1537,0.8959320992766473,0.0,0.0,0.55884700268507,0
2,2569,0.9221822294268964,0.0,0.0,0.40233200788497925,0
2,522,0.9567915943963852,0.0,0.0,0.662240669131279,3
2,523,0.9826975423235886,0.0,0.0,0.486064113676548,0
2,2572,0.9450399800907339,0.0,0.0,0.4878516970202327,0
2,527,0.883029552220157,0.0,0.0,0.4987450068583712,0
2,1555,0.5736484906780535,0.0002511886431509581,0.0,0.4488103538751602,0
2,2581,0.0,0.0,0.0,0.5363794341683388,0
2,1558,0.9079607249653404,0.0,0.0,0.5045858146622777,0
2,2584,0.0,0.00022404165791980855,0.0,0.34145577251911163,0
2,536,0.3323374129956009,0.0,0.0,0.421486459672451,0
2,2586,0.35805816359509623,0.0,0.0,0.46789510920643806,0
2,2590,0.8351177895140451,0.0,0.0,0.519520016387105,0
2,2591,0.8560118665583999,0.0,0.0,0.36529695987701416,0
2,1569,0.5501842939400765,0.0,0.0,0.4778136368840933,0
2,2601,0.0,0.0,0.0,0.5436410792171955,0
2,1585,0.5412255072581611,0.0002850420866935585,0.0,0.4136793985962868,0
2,1590,0.0,0.0,0.0,0.535405732691288,0
2,567,0.9450399800907339,0.0,0.0,0.5422611385583878,0
2,578,0.8195426184108687,0.0,0.0,0.6820394992828369,0
2,586,0.0,0.0,0.0,0.5350791849195957,0
2,2634,0.0,0.00020182850568062054,0.0,0.5181750878691673,0
2,2635,0.36902058865391313,0.00022404165791980855,0.0,0.4977301163598895,0
2,590,0.5088672734041718,0.0,0.0,0.49118125066161156,0
2,1614,0.35193525480792,0.0,0.0,0.481256116181612,0
2,2645,0.3560521565856293,0.0,0.0,0.5931750684976578,0
2,2650,0.0,0.0,0.0,0.4088052064180374,0
2,606,0.9201767469614144,0.0,0.0,0.3126623332500458,0
2,607,0.9527932136010259,0.0,0.0,0.6009233295917511,0
2,1636,0.8913374242568728,0.0,0.0,0.3535986542701721,0
2,614,0.5471156617727029,0.0,0.0,0.3490764945745468,0
2,1643,0.0,0.0,0.0,0.46642277389764786,2
2,1644,0.3470442892538971,0.0,0.0,0.5413970798254013,0
2,2670,0.9221822294268964,0.0,0.0,0.4718561675399542,0
2,622,0.8426534502988776,0.0,0.0,0.4720408748835325,0
2,2674,0.0,0.0,0.0,0.4237297624349594,0
2,1651,0.5676721706387806,0.0,0.0,0.32290253043174744,0
2,628,0.34364861885846787,0.0,0.0,0.5635389983654022,0
2,2678,0.5144957554275266,0.0,0.0,0.33299751579761505,0
2,634,0.9512170407713194,0.0,0.0,0.5070429621264338,0
2,1658,0.9030526494056887,0.0,0.0,0.5809424221515656,0
2,2695,0.0,0.0,0.0,0.48650732170790434,0
2,1676,0.37685373913098663,0.0,0.0,0.4956314507871866,0
2,655,0.0,0.0,0.0,0.574417918920517,0
2,1680,0.9535862173781984,0.0,0.0,0.5624515749514103,0
2,2705,0.8919053362520408,0.0,0.0,0.5866034477949142,0
2,661,0.36768110888156147,0.0,0.0,0.4466209374368191,0
2,1688,0.42109956234101886,0.0,0.0,0.46441030129790306,0
2,666,0.0,0.0,0.0,0.35426798462867737,0
2,672,0.3795279830585723,0.0,0.0,0.27070263028144836,0
2,1696,0.5019478358655752,0.0,0.0,0.5210300572216511,0
2,678,0.9242097584752926,0.0,0.0,0.6203846260905266,0
2,682,0.9368634824808685,0.0,0.0,0.4956270782276988,0
2,684,0.9416986515589071,0.0,0.0,0.44513583183288574,0
2,690,0.5429593004417442,0.0,0.0,0.3708743453025818,0
2,2743,0.4711354695309466,0.0,0.0,0.5361729599535465,3
2,697,0.8550879452267712,0.0,0.0,0.4338802695274353,0
2,1721,0.9383239132306829,0.0,0.0,0.5233679078519344,0
2,700,0.34086580994024984,0.0,0.0,0.599099650979042,0
2,1725,0.8621417839533347,0.000328315975550471,0.0,0.490734213963151,1
2,2752,1.0364077791419726,0.0,0.0,0.5819782763719559,0
2,705,0.9442818246629918,0.0,0.0,0.4637225493788719,2
2,707,0.9297276737942199,0.0,0.0,0.5928190648555756,0
2,712,0.9390584139208118,0.0,0.0,0.6618883609771729,0
2,716,0.9498728719206344,0.0,0.0,0.4617339260876179,0
2,2764,0.883029552220157,0.0,0.0,0.5904585868120193,0
2,718,0.8824893075181048,0.0,0.0,0.5247565694153309,0
2,1742,0.36163323075568804,0.0,0.0,0.44897038862109184,0
2,722,0.0,0.0,0.0,0.4882604330778122,0
2,1747,0.4230843756740955,0.0,0.0,0.5634529963135719,0
2,2772,0.888524711929505,0.0,0.0,0.3280918151140213,0
2,1751,0.4251168651124797,0.0,0.0,0.5243931524455547,2
2,1753,0.5495636676912976,0.0,0.0,0.49990365165285766,0
2,1754,0.0,0.0,0.0,0.4161657318472862,3
2,2779,0.4600675987138297,0.0002850420866935585,0.0,0.42780014872550964,0
2,2780,0.9941040655246309,0.0,0.0,0.5185927879065275,0
2,739,0.8919053362520408,0.0,0.0,0.5516443140804768,0
2,2790,0.37107649320116404,0.012081035003156174,0.0,0.6374858617782593,0
2,1766,0.5520674394178382,0.0,0.0,0.5877597332000732,0
2,2794,1.040899936483773,0.0,0.0,0.4310005232691765,0
2,1770,0.0,0.0001544153567492393,0.0,0.4748964440077543,0
2,758,0.0,0.0,0.0,0.5314989797770977,0
2,2807,0.39739028854176744,0.0002850420866935585,0.0,0.30940261483192444,0
2,1782,0.8913374242568728,0.0,0.0,0.35759297013282776,0
2,1785,0.8907713157310961,0.0,0.0,0.2986447662115097,0
2,2813,0.39739028854176744,0.0,0.0,0.5276376828551292,3
2,765,0.9427745863001309,0.0,0.0,0.5629706084728241,0
2,767,0.9195130777616243,0.0,0.0,0.42752426117658615,0
2,2816,0.3940364841636237,0.0,0.0,0.3976864442229271,0
2,1791,0.5477225575051661,0.0,0.0,0.4291456863284111,0
2,1794,0.39356878424849795,0.0,0.0,0.40101129561662674,0
2,2822,0.0,0.0003853739478143377,0.0,0.0,0
2,1800,0.6403384253508305,0.0,0.0,0.4360887035727501,0
2,779,0.9228556013464422,0.0,0.0,0.5725645199418068,0
2,1809,0.3822998895551331,0.0,0.0,0.43864501267671585,0
2,1810,0.0,0.00016774375367471144,0.0,0.4069611728191376,0
2,1811,0.865535154279321,0.0,0.0,0.592457726597786,0
2,1816,0.4148033273768682,0.00020182850568062054,0.0,0.4093577116727829,0
2,1818,0.0,0.0,0.0,0.6027857661247253,0
2,1819,0.0,0.0,0.0,0.40208346396684647,0
2,796,0.9684517805891404,0.0,0.0,0.6435139179229736,0
2,1823,0.44087458052807493,0.0,0.0,0.6747885346412659,0
2,2849,0.0,0.0,0.0,0.0,0
2,2851,0.0,0.0,0.0,0.0,0
2,1830,0.0,0.00016774375367471144,0.0,0.45178525522351265,0
2,2859,0.0,0.0,0.0,0.0,0
2,812,0.6104968472503417,0.0,0.0,0.4801687467843294,0
2,811,0.383110710418052,0.0,0.0,0.43688108772039413,0
2,817,0.48433326936543303,0.0,0.0,0.42856357991695404,0
2,821,0.955182183158009,0.0,0.0,0.5812792703509331,0
2,1845,0.0,0.0,0.0,0.5952417254447937,0
2,823,0.45706373237129994,0.0,0.0,0.5355154797434807,0
2,824,0.9481033589320184,0.0,0.0,0.4917102036997676,0
2,1849,1.0488220610938184,0.0,0.0,0.5651354268193245,0
2,2877,0.0,0.0,0.0,0.0,0
2,830,0.9520034962101174,0.0,0.0,0.5031190374866128,0
2,842,0.8750949693398691,0.0,0.0,0.5760130435228348,0
2,1870,0.9520034962101174,0.0,0.0,0.507433305028826,0
2,854,0.5039342135560902,0.0,0.0,0.5435925759375095,0
2,1879,0.9642059449925646,0.0,0.0,0.4351290315389633,3
2,2905,0.0,0.0,0.0,0.0,0
2,857,0.0,0.0,0.0,0.6187289729714394,0
2,862,0.34729333447282273,0.0,0.0,0.6603364050388336,0
2,1891,0.9527932136010259,0.0,0.0,0.49492551758885384,0
2,2916,0.0,0.00014290782872728954,0.0,0.0,0
2,2917,0.0,0.0,0.0,0.0,0
2,1894,0.9311331618179051,0.0,0.0,0.5270374715328217,0
2,875,0.3847585364432452,0.00020182850568062054,0.0,0.6760244369506836,0
2,890,0.3422430735843379,0.0,0.0,0.48352785035967827,0
2,891,0.0,0.0001544153567492393,0.0,0.6019756868481636,0
2,892,1.0340114445453956,0.0,0.0,0.46603867039084435,3
2,1915,1.0086724711716877,0.0,0.0,0.3335380554199219,0
2,1918,0.9969371768941204,0.0,0.0,0.5247494336217642,0
2,896,0.34679613443720936,0.0,0.0,0.5567443482577801,0
2,2948,0.0,0.0,0.0,0.0,0
2,1927,0.955182183158009,0.0,0.0,0.4463674761354923,0
2,908,0.9584146563694088,0.0,0.0,0.4681384600698948,0
2,914,0.33334603585925365,0.0,0.0,0.5802348852157593,0
2,1940,0.9412793007281334,0.0,0.0,0.5058586299419403,0
2,1943,0.9527932136010259,0.0,0.0,0.4456796646118164,0
2,920,0.0,0.00018334453832455767,0.0,0.2649235129356384,0
2,1945,0.9559851953704166,0.0,0.0,0.4546867422759533,2
2,925,0.41980185950909077,0.00022404165791980855,0.0,0.4343819171190262,0
2,930,0.5501842939400765,0.0,0.0,0.47271042689681053,0
2,945,0.0,0.00014290782872728954,0.0,0.351794570684433,0
2,1969,1.0513958769137173,0.0,0.0,0.6467248052358627,0
2,960,0.0,0.0,0.0,0.545558251440525,0
2,1992,0.9465654733202582,0.0,0.0,0.48750321567058563,0
2,971,0.0,0.0001544153567492393,0.0,0.41047249734401703,0
2,980,0.7590559661171447,0.0,0.0,0.5683440789580345,3
2,984,0.46212611811529575,0.00016774375367471144,0.0,0.5299359764903784,0
2,2024,0.9781331015196701,0.0,0.0,0.5772118866443634,0
2,1001,0.9290288926363517,0.0,0.0,0.4284934774041176,0
2,2026,1.1284112864734863,0.0,0.0,0.405495785176754,0
2,2029,1.3820159359287874,0.0,0.0,0.4259912893176079,0
2,2036,0.9201767469614144,0.0,0.0,0.49609990138560534,0
2,1022,0.9435267006487675,0.0,0.0,0.6785409599542618,0
3,1527,0.6592612666640737,0.0,0.0,0.6102540865540504,0
3,2566,0.9945938927565317,0.0,0.0,0.4587687738239765,0
3,8,0.4590553426395134,0.0,0.0,0.45864493399858475,0
3,1044,0.5998134783831492,0.0,0.0,0.5333876237273216,0
3,540,0.8396037190181815,0.0,0.0,0.3744370639324188,0
3,2076,1.0494625634143544,0.0,0.0,0.48094696551561356,0
3,2077,0.696435165865517,0.0,0.0,0.42958812415599823,0
3,33,0.8902408089308702,0.0,0.0,0.4070637747645378,3
3,545,1.0812375548253486,0.0,0.0,0.4830254726111889,0
3,2594,0.5399588814286779,0.0,0.0,0.46025364100933075,0
3,1063,0.39887219227087417,0.0,0.0,0.48398081585764885,0
3,553,0.4459526681260204,0.0,0.0,0.4057246223092079,0
3,2602,0.998156674191285,0.0,0.0,0.49677561316639185,0
3,43,0.665881502351531,0.0,0.0,0.4803623966872692,0
3,1580,0.649519052838329,0.0,0.0,0.5056119076907635,0
3,2604,0.9343658236779823,0.0,0.0,0.5842956155538559,0
3,46,0.9814246153744313,0.0,0.0,0.4147350639104843,0
3,2094,0.3354101966249684,0.0,0.0,0.4440043233335018,0
3,2092,0.6637650210113711,0.0,0.0,0.3771910071372986,0
3,2098,0.9564446261056014,0.0,0.0,0.47737792506814003,0
3,1080,0.8736135249425023,0.0,0.0,0.7363419979810715,0
3,569,0.8450813191976442,0.0,0.0,0.27472105622291565,0
3,2617,1.1031550977201043,0.0,0.0,0.6196556985378265,0
3,1595,0.6356979861225325,0.0167489658684716,0.0,0.44052400812506676,0
3,60,0.6535450237654821,0.0,0.0,0.6298092901706696,0
3,2621,0.7539579210538877,0.0,0.0,0.5181550234556198,0
3,1599,1.0287192020062368,0.0,0.0,0.5112671162933111,0
3,576,0.46693223534061035,0.0,0.0,0.48038434609770775,0
3,575,0.3028252861274344,0.0,0.0,0.4103890657424927,0
3,581,0.7737733279196777,0.0,0.0,0.4520535320043564,0
3,2631,0.6229105491186548,0.0,0.0,0.4794611893594265,0
3,71,0.3434123529100486,0.0,0.0,0.6324510425329208,0
3,73,0.735707739095678,0.0,0.0,0.6469438970088959,2
3,2635,0.5374693781462031,0.0,0.0,0.4855645000934601,0
3,2125,1.0218683046300918,0.0,0.0,0.4036516398191452,2
3,1618,1.084993212460013,0.0,0.0,0.6206849440932274,0
3,84,0.7980638017767345,0.0,0.0,0.3540234714746475,0
3,2133,0.5857659799342742,0.0,0.0,0.5774324908852577,0
3,1113,0.3172113790321692,0.0,0.0,0.3575505167245865,0
3,90,0.5759725699619024,0.0,0.0,0.5927056968212128,0
3,602,0.4268485378799558,0.0,0.0,0.6207980364561081,0
3,1117,0.0,0.0,0.0,0.4511501267552376,0
3,2141,0.5647189779895266,0.10587205574886743,0.0,0.5687858238816261,1
3,1630,0.49621471645252746,0.0,0.0,0.5988277122378349,0
3,2655,0.5628438475839939,0.0,0.0,0.4807714056223631,0
3,609,0.6183634528300315,0.0,0.0,0.47808802127838135,0
3,2148,0.5997602397123739,0.0,0.0,0.5777061209082603,0
3,1644,1.091921509754493,0.0,0.0,0.5125302970409393,0
3,1134,0.5666257658757529,0.0,0.0,0.5025155823677778,3
3,2158,0.47142248487546456,0.0,0.0,0.5078600160777569,2
3,626,1.002089478577017,0.0,0.0,0.42144322395324707,0
3,2165,0.3035845698621589,0.0,0.0,0.5342301167547703,0
3,119,1.0934914944121739,0.0,0.0,0.5558674670755863,0
3,2168,0.9468885364987503,0.0,0.0,0.48071062937378883,0
3,1144,0.8107200928842206,0.0,0.0,0.4649469703435898,0
3,1146,0.8737104993714875,0.0,0.0,0.489005783572793,0
3,128,0.9045340337332909,0.0,0.0,0.5800687149167061,0
3,2180,0.3035845698621589,0.0,0.0,0.5879096016287804,0
3,2182,0.4220861358237221,0.0,0.0,0.5554064214229584,0
3,1671,1.0011142078562223,0.0,0.0,0.43247969448566437,0
3,134,1.0887194440998904,0.0,0.0,0.5516432896256447,0
3,1159,1.1798798563671706,0.0,0.0,0.4151964634656906,0
3,653,0.5647189779895266,0.0,0.0,0.5184129327535629,0
3,2190,0.5227805576294744,0.0,0.0,0.45217693597078323,0
3,1679,0.3038397904068845,0.0,0.0,0.6410837471485138,0
3,1681,0.42825962667093076,0.0,0.0,0.475403044372797,0
3,1687,0.9408776008521048,0.0,0.0,0.4597652181982994,0
3,2199,0.7082022248749418,0.0,0.0,0.6351978778839111,0
